"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"192","ENSMUSG00000037033",7.32944021903529,3.25917534110154,1.62434271848098,0.00181493149400023,0.0130513848888873
"193","ENSMUSG00000037035",333.829787177729,2.7650898893672,0.48076454609007,6.05644652900244e-10,2.96877007380367e-08
"194","ENSMUSG00000037185",1496.63688365552,2.25353808941502,0.263670399539244,1.00950280846541e-18,2.87667920300302e-16
"195","ENSMUSG00000037411",796.676881069996,2.79285442166876,0.477246404299797,3.4167832637286e-10,1.75910663803252e-08
"196","ENSMUSG00000037428",5.52711863702218,4.53863035189603,1.62927897176967,0.00010936523116496,0.00128496631141151
"197","ENSMUSG00000037509",276.419168231792,2.37622620528963,0.324114699581989,1.6079510185573e-14,1.95256415730719e-12
"198","ENSMUSG00000037548",57.0168697670714,2.74659847237156,0.624133306222229,6.54210080262489e-07,1.52152379829376e-05
"199","ENSMUSG00000037846",16.0042918015064,2.06321981904818,0.701853784820102,0.000196973783093953,0.00209438989665869
"200","ENSMUSG00000037868",197.415450362793,4.52335099570218,0.520085288672497,2.31088127462213e-19,7.05545065731772e-17
"201","ENSMUSG00000038067",4.95465307826193,2.88209382738535,1.39456787098897,0.00217199670012546,0.0150714004789225
"202","ENSMUSG00000038071",1206.13520992135,2.46950509854748,0.298909844316166,1.10682280749403e-17,2.34208089522401e-15
"203","ENSMUSG00000038147",65.6543982537755,2.3746035837712,0.406008192620344,3.63827960023326e-10,1.85136456229012e-08
"204","ENSMUSG00000038418",1622.53578679534,2.07518462257124,0.504346427247043,2.76620854847423e-06,5.26910954527551e-05
"205","ENSMUSG00000038642",981.607371717014,2.48198195727678,0.299071561411972,7.99445575960191e-18,1.70857508494212e-15
"206","ENSMUSG00000038670",134.470755283824,4.20709453878116,0.505979529117428,6.01340981810363e-18,1.33873536075532e-15
"207","ENSMUSG00000038756",22.5153427991867,3.4920656640381,0.564751487094609,5.83826771335942e-11,3.51480162168782e-09
"208","ENSMUSG00000039109",525.233177159509,3.24728556591521,0.370279242217275,1.32688451707305e-19,4.17031998513017e-17
"209","ENSMUSG00000039116",645.730197006046,2.01231234472204,0.221641249201483,8.85158808010879e-21,3.31887965698395e-18
"210","ENSMUSG00000039239",575.187781478815,2.25220360305158,0.274998747158993,1.99492417874608e-17,3.98462799515526e-15
"211","ENSMUSG00000039252",520.622510348906,4.86210299919092,0.39603775751616,8.72517729305427e-36,1.43441914697812e-32
"212","ENSMUSG00000039323",3762.875576436,3.7239509239687,0.364451292114146,1.28296853676537e-25,8.84503340895142e-23
"213","ENSMUSG00000039462",24.4714779144,4.86915827681474,1.25605879020821,6.51507965622499e-06,0.000113480262765151
"214","ENSMUSG00000039546",73.8634732996016,2.96087114258191,0.56288235205963,8.58487804584420e-09,3.29992830208241e-07
"215","ENSMUSG00000040133",143.172002250021,2.99448573150557,0.337044440133212,5.17773201499115e-20,1.72903888475611e-17
"216","ENSMUSG00000040229",55.1945719958766,2.67797706618361,0.408073907054816,4.01529327703942e-12,3.12053992425042e-10
"217","ENSMUSG00000040322",865.293572887276,2.00337192094155,0.236068335579356,1.73822786463219e-18,4.47583203890593e-16
"218","ENSMUSG00000040405",975.13214981597,7.70409449404697,0.931027081786443,1.18882956893551e-17,2.46676364536794e-15
"219","ENSMUSG00000040522",45.000585012296,3.41538689687269,0.612275284470572,1.4134828216521e-09,6.42743720518058e-08
"220","ENSMUSG00000040552",222.208836235262,2.07079484649131,0.41293411403503,3.83379126730678e-08,1.25475937159082e-06
"221","ENSMUSG00000040649",190.524587175251,2.38876742790987,0.372717341199677,1.04605418839145e-11,7.51667323721751e-10
"222","ENSMUSG00000041189",830.935389781517,2.03649101628404,0.261728361701298,5.82007443914592e-16,9.64237448941292e-14
"223","ENSMUSG00000041324",218.579258818397,3.23767471876511,0.42381690383051,1.49147216661245e-15,2.21359327394731e-13
"224","ENSMUSG00000041481",127.108870718417,2.83792408281458,0.27134021978981,1.0797952786772e-26,7.69246156529635e-24
"225","ENSMUSG00000042265",9.67699852639129,2.90857774085786,0.99894213622485,0.000187046927745287,0.0020098375765572
"226","ENSMUSG00000042306",864.449382255127,3.31766109437112,0.310988161815965,1.08034698982369e-27,7.96178478155584e-25
"227","ENSMUSG00000042367",47.1383158194192,2.21672930328349,0.334169414558636,2.58486340871145e-12,2.12475772196081e-10
